"Hamilton 2002, UCI-1"	
-98.0186	-62.49751369
-99.5426	-62.7866481
-101.1047	-63.22257381
-102.6668	-63.51170822
-104.2416	-63.84532484
-105.664	-64.17004502
-107.1118	-64.50810986
-108.6866	-64.84172648
-110.1598	-65.10417156
-111.6584	-65.41109885
-113.1062	-65.73581903
-108.3437	-59.13020993
-108.4072	-48.28544563
-105.0798	-40.43433448
-101.6508	-33.93103448
-98.171	-26.7738459
-94.615	-21.30253331
-91.313	-16.48955753
-87.9856	-11.92568215
-84.8529418	-7.944523804
-81.6864	-4.483807388
-78.5114	-1.383396922
-75.3448582	1.080917852
-72.1995	3.327269768
-69.0583582	5.302280165
-65.9045418	7.045983038
-62.7337582	8.860857457
-59.5587582	10.61345677
-56.3626	12.34381498
-53.1537418	14.01189809
-49.9448582	15.7422563
-46.7614	17.3480643
-43.6118	18.8515632
-40.3606	20.42623366
-37.2872	21.66283927
-34.0106	23.05958085
-31.1658	24.33177223
-27.9188418	25.44827586
-24.8200418	26.60036526
-21.7424	27.58342223
-18.669	28.57537565
-15.6252418	29.55843263
-12.6111	30.54148961
-9.5969582	31.4044446
-6.6294	32.20067627
-3.6322	33.08587237
-0.5799582	33.90879337
2.4257	34.67388749
5.4144418	35.46567094
8.3439	36.32862593
11.4046	37.00920384
14.3637	37.73426396
17.2974	38.48156519
20.2522582	39.13545377
23.1648	39.75375657
26.0858	40.50995425
29.1211	41.15494638
32.1648582	41.78214563
34.798	42.48051642
38.4302	43.29009276
41.402	43.93063667
44.2468	44.52225014
47.117	45.32737826
49.9364	45.9323364
52.832	46.62625897
55.626	47.40469775
58.5724	48.00075945
61.214	48.83702511
64.1604	49.61546389
66.9544	50.31828291
69.9981582	45.74551109
73.1266	48.41444406
75.8952	49.94463229
78.6384	51.5504403
81.407	52.31998264
84.1502	53.19183407
86.868	53.78789577
89.6366	54.71757409
92.3544	56.25221054
94.9706	56.83492757
97.8662	57.80908811
100.711	58.79214509
103.3526	58.7343182
106.1466	60.31343688
108.9152	60.34012621
111.506	61.68793736
114.3	62.32403305
110.744	58.11156718
110.5619582	50.80758729
109.9312	44.76690233
107.6452	39.91389255
105.4608	34.79843769
103.1494	30.26125165
100.9396	26.1777842
98.7552	22.69482668
96.6216	19.47431423
94.488	16.37835199
92.4009582	13.62045459
90.3012418	10.90259118
88.2099582	8.611757047
86.1144582	6.44547312
84.0528418	4.310326745
82.0208418	2.535486321
80.0142418	0.82736922
77.9991582	-0.653888577
75.9841	-1.934976403
73.9817418	-2.980308482
71.9963	-4.083467443
70.0024	-5.053179755
68.0127418	-5.86720431
66.0146	-6.943673941
64.0249418	-7.868904037
62.0098582	-8.727410809
60.0456	-9.759398223
58.039	-10.67128365
56.0324	-11.65434063
54.0766	-12.52174385
52.0954	-13.44697394
50.0888	-14.30103249
48.133	-15.13284993
46.228	-15.9691156
44.2468	-16.69417572
42.2783	-17.47706273
40.3267418	-18.07312442
38.3794	-18.73146122
36.4447582	-19.45652134
34.4889582	-19.97251505
32.5628	-20.60861074
30.6451	-21.0934669
28.7485582	-21.60056416
26.8308582	-22.1032132
24.9512582	-22.57917292
23.0547418	-23.02399508
21.1074	-23.43767969
19.1346582	-23.92698407
17.2042582	-24.33177223
15.3331418	-24.8388695
13.208	-25.26145055
11.3792	-25.74630671
9.5758	-26.05768222
7.6708	-26.45357394
5.7912	-26.80053523
3.9158418	-27.01404987
2.032	-27.42328626
0.127	-27.85031553
-1.7102582	-28.05938195
-3.5814	-28.40189501
-5.4356	-28.79333851
-7.2644	-29.19812668
-9.0932	-29.54508797
-10.9474	-29.91873858
-12.7762	-30.31463031
-14.605	-30.64379871
-16.4338	-30.98631177
-18.288	-31.41778927
-20.1168	-31.6313039
-21.9456	-31.99160986
-23.7998	-32.44088024
-25.8826	-32.87235773
-27.7368	-33.08587237
-29.5656	-33.49955698
-31.369	-33.94437914
-33.147	-34.22016888
-35.0012	-34.58937128
-36.8808	-34.8829539
-38.7604	-35.25660452
-40.4622	-35.64804802
-42.3164	-36.03059508
-44.196	-36.2396615
-46.0248	-36.69782832
-47.8282	-36.98251451
-49.6824	-37.44512956
-51.4858	-37.92108927
-53.34	-38.15239679
-55.1688	-38.69507983
-57.0738	-39.06873044
-58.8518	-39.54913838
-60.6806	-39.95837477
-62.5348	-40.5010578
-64.3128	-40.96812107
-66.0781	-41.48411478
-67.8772582	-42.08907292
-69.6468	-42.60951485
-71.3994	-42.92533858
-73.152	-43.57922716
-74.9554	-44.02404932
-76.708	-44.54004303
-78.5368	-45.18948339
-80.2132	-45.67433954
-82.0758582	-45.68323599
-83.8454	-46.17698859
-85.725	-46.80863605
-87.4268	-47.38245664
-89.1794	-47.77834837
-90.9066	-48.44558161
-92.6846	-49.0194022
-94.4372	-49.51760302
-96.1644	-50.13590582
-97.917	-50.73641574
-99.7204	-51.23906478
-101.3968	-51.81288537
-103.2467582	-44.26425329
-105.0798	-45.43413558
-106.8324	-46.12805815
-108.5342	-46.55508742
-110.3122	-47.12001157
-112.1156	-47.58262662
-113.792	-47.89400213
-111.9886	-41.68428475
-108.458	-33.2148708
-105.0798	-27.89034953
-101.7016	-21.90304323
-98.3234	-18.2955355
-94.742	-14.09196608
-91.4146	-10.87590185
-88.0364	-8.082418674
-84.8233	-5.600311013
-81.6059582	-3.322821546
-78.359	-1.436775582
-75.1332	-0.008896443
-71.8989418	1.401189809
-68.6943	2.708966964
-65.4642582	3.914435021
-62.2173	4.879699112
-58.9576418	6.054029618
-55.6683418	7.045983038
-52.3959582	8.011247129
-49.0855	8.905339673
-45.8216	9.870603764
-42.6466	10.68462832
-39.1668	11.51644576
-36.0172	12.13474857
-32.766	12.85980869
-29.4978582	13.53593837
-26.2805418	14.0563803
-23.0632	14.76809576
-19.8670418	15.25740014
-16.6624	15.85346184
-13.4662418	16.17818201
-10.2954582	16.26714645
-7.1585582	16.52069508
-4.0132	16.72531327
-0.8636	17.25909987
2.2606	17.48151095
5.4102	17.95747066
8.636	18.35781061
11.684	18.54463591
14.859	18.89604542
17.9578	19.28748892
21.0058	19.59441621
24.1554	19.97251505
27.2288	20.48406054
30.2768	20.83547004
33.3078582	21.52939262
36.2966	21.90304323
39.4462	22.5346907
42.4434	23.10851129
45.5676	23.53998879
48.5309418	24.52304576
51.562	24.97676437
54.5846	25.69737627
57.5818	26.36905773
60.5112582	27.38325226
63.5254	28.18838037
66.3956	29.02464604
69.3166	30.09221923
72.2672418	31.49785726
75.2009418	32.52539645
78.1304	32.90794351
81.026	34.06448113
83.947	35.11426143
86.9442	36.80458564
89.8398	37.59636909
92.7354	38.4415312
95.5294	39.82492812
98.425	41.40404679
101.219	42.1869338
104.1654	43.44578051
107.061	44.5533877
109.9566	45.87006129
112.6998	46.27040124
109.4359	43.34347142
109.3893418	37.71202285
108.9914	32.59656799
106.7562	28.09496772
104.521	24.18498092
102.2858	20.80878071
100.203	17.78399002
98.0186	14.80812976
95.9104	12.29933277
93.1418	9.72381245
91.0336	7.922282696
89.0481582	6.28088892
86.8426	4.941974214
84.7555582	3.567473735
82.6812418	2.379798564
80.6280582	1.410086252
78.5706582	0.360305951
76.5005582	-0.369202394
74.422	-1.076469631
72.3603582	-1.788185089
70.3029582	-2.366453899
68.2371	-2.86465472
66.1416	-3.425130644
64.0630418	-3.77209193
61.976	-4.332567853
59.9186	-4.648391588
57.8442582	-5.217763954
55.7953418	-5.538035911
53.6956	-5.960616964
51.689	-6.392094461
49.6062	-6.74795219
47.5488	-7.139395692
45.5422	-7.513046308
43.4594	-7.771043161
41.4528	-8.15359022
39.3827	-8.522792614
37.3464582	-8.656239263
35.306	-9.083268538
33.2486	-9.359058278
31.2166	-9.599262245
29.21	-9.91508598
27.2034	-10.10635951
25.0952	-10.34656348
23.0674418	-10.62680144
21.0354418	-10.68462832
19.0246	-11.04938249
16.9545	-11.09386471
15.0114	-11.49865287
12.9794	-11.5653762
10.795	-11.82337305
8.9662	-12.03688769
6.8834	-12.26819521
4.953	-12.43722764
2.8194	-12.57957073
0.889	-12.87760158
-1.143	-12.99770356
-3.1496	-13.14894309
-5.08	-13.45587039
-7.0104	-13.68272969
-8.9916	-13.73610835
-10.9474	-14.12310363
-12.9286	-14.30548071
-14.9098	-14.5501329
-16.891	-14.79923331
-18.923	-15.02164439
-20.8534	-15.34636457
-22.9108	-15.44867367
-24.7904	-15.76894563
-26.7462	-16.07142469
-28.7528	-16.20042312
-30.7086	-16.53403974
-32.639	-16.73865794
-34.544	-17.14789433
-36.576	-17.33471963
-38.735	-17.68612914
-40.6654	-18.0064011
-42.7228	-18.25105329
-44.7294	-18.69587545
-46.609	-19.02949207
-48.5394	-19.26969604
-50.6222	-19.74565575
-52.5526	-20.13709925
-54.5846	-20.43068188
-56.5785	-20.96002025
-58.6062582	-21.44932463
-60.6298	-21.92973256
-62.8142	-22.4323816
-64.5710418	-23.06402907
-66.6496	-23.59781567
-68.5630582	-24.17608448
-70.4680582	-24.75435329
-72.4111582	-25.36375965
-74.3415582	-25.9909589
-76.2804418	-26.73381191
-78.2023582	-27.34321827
-80.1581582	-28.04158906
-82.0970418	-28.81557962
-84.0994	-29.41608954
-85.9493582	-30.32352675
-87.884	-31.03969043
-89.8398	-31.73806122
-91.6432	-32.63215377
-93.5482	-33.29938701
-95.377	-34.10451512
-97.3836	-34.92743612
-99.3394	-35.58577292
-101.1428	-36.45762436
-103.0478	-37.16044337
-104.9528	-37.88550349
-106.7816	-38.70842449
-108.6104	-39.36676129
-110.4392	-40.05178742
-112.268	-40.76350288
-107.6621418	-36.15959351
-106.5064418	-29.09581758
-104.902	-24.48301177
-101.5238	-19.35421225
-98.1964	-15.67998119
-94.6912	-12.31712565
-91.2622	-9.470263818
-87.8586	-7.219463681
-84.582	-5.15104063
-81.2969418	-3.398441314
-78.0161	-1.881597743
-74.7564418	-0.693922572
-71.4629	0.253548632
-68.1947582	1.014194528
-64.9139418	1.770392203
-61.6373418	2.402039672
-58.3438	2.944722709
-55.0333418	3.651989946
-51.7313418	3.918883243
-48.4124	4.474910945
-45.1146418	4.982008209
-41.7957	5.333417716
-38.5064	5.764895213
-35.2044	6.111856499
-31.9024	6.534437552
-28.6004	6.836916622
-25.3492	7.317324557
-22.1488	7.642044735
-18.6182	7.975661356
-15.3924	8.260347539
-12.1666	8.687376814
-8.9408	8.932029003
-5.7658	9.301231397
-2.6162	9.572572915
0.5334	9.910637758
3.7084	10.25315082
6.8072	10.60900855
10.0838	10.9070394
13.1572	11.22286313
16.51	11.65878885
19.558	11.85895883
22.733	12.18812723
25.908	12.65963872
29.0576	12.8820498
32.1818	13.32242374
35.3314	13.59821348
38.1254	13.70941902
33.6042	11.71661573
33.1978	10.12860062
32.004	8.771893025
29.7434	7.690975172
27.559	6.507748223
25.4254	5.693723667
23.3172	4.657288031
21.0566	3.829918811
18.8468	2.984756704
16.7386	2.339764569
14.605	1.610256225
12.4714	1.054228523
10.3251	0.471511491
8.2042	0
6.0706	-0.542683037
3.9412418	-0.862954993
1.8372582	-1.32112182
-0.2243582	-1.743702873
-2.2690582	-1.988355062
-4.3518582	-2.370902121
-6.4473582	-2.722311628
-8.382	-3.171582011
-10.4902	-3.514095076
-12.7	-3.874401027
-14.8082	-4.199121205
-16.9672	-4.541634269
-19.0754	-4.906388441
-21.1328	-5.297831943
-23.2156	-5.622552121
-25.273	-5.978409851
-27.3304	-6.360956909
-29.4132	-6.716814639
-31.5468	-7.010397265
-26.0858	-5.555828797
-24.7142	-4.065674556
-22.86	-2.802379617
-19.0754	-1.89939063
-15.7988	-1.027539193
-12.6238	-0.280237962
-9.398	0.280237962
-6.1722	1.116503625
-3.0226	1.997251505
0.2794	2.735656293
3.5052	3.669782832
6.7564	4.563875377
10.0584	5.457967922
13.208	6.289785364
16.6624	7.228360124
19.8374	8.091315118
19.2024	7.384047881
16.2644582	5.889445418
14.8082	5.022042203
13.97	4.621702258
13.1064	4.452669837
12.1666	3.981158345
11.2522	3.367303763
10.0584	2.971412039
7.7978	2.210766143
5.2324	1.401189809
4.9784	1.343362928
4.953	1.356707593
2.8448	0.698370794
2.54	0.773990561
1.2954	0.355857729
1.1938	0.360305951
0.5334	0.080067989
0	0.048930438
-0.8128	-0.173480643
-1.016	-0.120101984
-1.016	-0.142343092
-1.016	-0.088964432
-0.6942582	-0.040033995
-0.6900418	0.142343092
-0.381	0.182377086
-0.4699	0.226859302
-0.3556	0.209066416
-0.3302	0.128998427
-0.3556	0.289134405
-0.3302	0.120101984
-0.3302	0.173480643
-0.3302	0.146791313
-0.3302	0.186825308
-0.3302	0.24910041
-0.3048	0.209066416
-0.2794	0.222411081
-0.3048	0.240203967
-0.2794	0.200169973
-0.3302	0.235755746
-0.3302	0.235755746
-0.2794	0.222411081
-0.3048	0.222411081
-0.3048	0.222411081
-0.3048	0.30247907
-0.3048	0.182377086
-0.2794	0.266893297
-0.3048	0.200169973
-0.2794	0.226859302
-0.2794	0.30247907
-0.2794	0.262445075
-0.2794	0.209066416
-0.2794	0.266893297
-0.3048	0.235755746
-0.3048	0.235755746
-0.2794	0.293582627
-0.3048	0.222411081
-0.2328418	0.186825308
-0.2286	0.30247907
-0.2159	0.182377086
-0.2032	0.280237962
-0.2032	0.186825308
-0.2032	0.293582627
-0.2286	0.169032421
-0.254	0.280237962
-0.254	0.24910041
-0.254	0.235755746
-0.254	0.195721751
-0.2794	0.226859302
-0.254	0.186825308
-0.254	0.280237962
-0.2794	0.155687757
-0.2794	0.24910041
-0.2794	0.280237962
-0.2794	0.200169973
-0.2794	0.235755746
-0.2794	0.235755746
0	0.226859302
0	0.209066416
0	0.182377086
